,route,cnt_total
846,main-archive-tariffs-online-rabota,3
847,main-tariffs-archive-bonus-news,3
848,main-tariffs-archive-online-tariffs,3
849,main-rabota-archive-tariffs-rabota,3
850,main-bonus-internet-archive-news,3
851,main-vklad-online-news,3
852,main-archive-rabota-main-internet,3
853,main-bonus-archive-news-rabota,3
854,main-tariffs-rabota-tariffs-rabota,3
855,main-tariffs-internet-rabota-internet,3
856,main-internet-bonus-main-bonus,3
857,main-archive-rabota-tariffs-news,3
858,main-vklad-archive-internet-archive,3
859,main-tariffs-archive-internet-archive,3
860,main-archive-internet-archive-tariffs,3
861,main-tariffs-internet-digital,3
862,main-tariffs-internet-rabota-vklad,3
863,main-archive-internet-main-tariffs,3
864,main-archive-main-tariffs-archive,3
865,main-digital-internet-vklad,3
866,main-internet-news-internet-bonus,3
867,main-tariffs-internet-tariffs-news-internet,3
868,main-archive-bonus-archive-news,3
869,main-archive-vklad-news-archive,3
870,main-tariffs-archive-internet-rabota,3
871,main-news-main-tariffs,3
872,main-vklad-archive-main,3
873,main-rabota-news-main-news,3
874,main-vklad-rabota-vklad,3
875,main-internet-tariffs-online-bonus,3
876,main-tariffs-vklad-online,3
877,main-rabota-main-bonus-internet,3
878,main-bonus-rabota-bonus-archive,3
879,main-internet-bonus-rabota-archive,3
880,main-bonus-rabota-bonus-vklad,3
881,main-bonus-archive-bonus-tariffs,3
882,main-news-main-vklad,3
883,main-internet-main-rabota-archive,3
884,main-archive-rabota-news-main,3
885,main-bonus-vklad-online,3
886,main-bonus-archive-tariffs-online,3
887,main-bonus-tariffs-vklad-tariffs,3
888,main-archive-internet-rabota-main,3
889,main-rabota-tariffs-bonus-tariffs,3
890,main-bonus-digital-news,3
891,main-bonus-archive-vklad-internet,3
892,main-archive-vklad-internet-bonus,3
893,main-internet-rabota-online-news,3
894,main-internet-rabota-bonus-online,3
895,main-archive-rabota-digital,3
896,main-tariffs-vklad-bonus,3
897,main-rabota-internet-news-rabota,3
898,main-internet-rabota-archive-rabota,3
899,main-rabota-news-bonus-news,3
900,main-news-bonus-rabota-online-news,3
901,main-internet-rabota-internet-bonus,3
902,main-internet-news-tariffs-main,3
903,main-internet-online-digital,3
904,main-rabota-tariffs-internet-tariffs,3
905,main-archive-news-bonus-rabota,3
906,main-news-bonus-internet-bonus,3
907,main-bonus-archive-vklad-bonus,3
908,main-vklad-bonus-archive-bonus,3
909,main-news-rabota-archive-main,3
910,main-digital-archive-news,3
911,main-tariffs-online-bonus-news,3
912,main-news-bonus-tariffs-archive,3
913,main-bonus-archive-bonus-archive,3
914,main-bonus-archive-vklad-tariffs,3
915,main-archive-bonus-internet-archive,3
916,main-news-archive-main-internet,3
917,main-archive-internet-bonus-news,3
918,main-vklad-archive-news-archive-rabota,3
919,main-vklad-tariffs-main,3
920,main-archive-news-vklad-rabota,3
921,main-internet-tariffs-archive-tariffs,3
922,main-archive-digital-news,3
923,main-rabota-vklad-internet-bonus,3
924,main-vklad-news-rabota-tariffs,3
925,main-online-rabota-tariffs-archive,3
926,main-archive-tariffs-news-archive,3
927,main-tariffs-internet-bonus-archive,3
928,main-online-rabota-archive-rabota,3
929,main-news-rabota-news-archive,3
930,main-online-rabota-main-internet,3
931,main-online-rabota-tariffs,3
932,main-internet-archive-internet-archive,3
933,main-internet-archive-main-vklad,3
934,main-bonus-rabota-main-tariffs,3
935,main-tariffs-main-rabota-bonus,2
936,main-internet-rabota-archive-online,2
937,main-internet-rabota-online-internet,2
938,main-news-bonus-archive-news,2
939,main-bonus-rabota-archive-internet,2
940,main-rabota-vklad-bonus-main,2
941,main-internet-online-bonus-main,2
942,main-main-rabota-bonus,2
943,main-internet-archive-vklad-bonus,2
944,main-tariffs-archive-internet-vklad-bonus,2
945,main-news-tariffs-rabota-internet-rabota,2
946,main-internet-archive-main-bonus,2
947,main-digital-internet-rabota-internet-rabota,2
948,main-archive-online-bonus-tariffs-bonus-archive,2
949,main-rabota-online-archive-news-rabota,2
950,main-bonus-rabota-internet-news,2
951,main-archive-rabota-vklad-main,2
952,main-rabota-news-archive-rabota-main,2
953,main-tariffs-news-bonus-rabota,2
954,main-vklad-rabota-digital,2
955,main-tariffs-bonus-archive-internet,2
956,main-rabota-archive-bonus-rabota,2
957,main-rabota-internet-main-rabota,2
958,main-bonus-tariffs-news-rabota,2
959,main-digital-rabota-news-archive,2
960,main-internet-rabota-news-vklad,2
961,main-news-rabota-online-bonus,2
962,main-news-online-main,2
963,main-bonus-archive-internet-news,2
964,main-news-archive-rabota-vklad,2
965,main-rabota-bonus-internet-news-rabota,2
966,main-internet-main-online-archive,2
967,main-online-digital-archive,2
968,main-bonus-archive-main-online,2
969,main-news-rabota-internet-online-tariffs,2
970,main-rabota-main-rabota-news,2
971,main-internet-archive-news-rabota-tariffs,2
972,main-tariffs-vklad-digital,2
973,main-rabota-archive-news-rabota,2
974,main-internet-bonus-archive-vklad,2
975,main-bonus-archive-tariffs-archive,2
976,main-bonus-online-bonus-rabota,2
977,main-archive-tariffs-online-bonus,2
978,main-rabota-tariffs-rabota-vklad,2
979,main-archive-internet-tariffs-vklad,2
980,main-tariffs-rabota-bonus-main,2
981,main-archive-vklad-rabota-archive,2
982,main-rabota-vklad-tariffs-internet,2
983,main-tariffs-rabota-internet-rabota-news,2
984,main-internet-vklad-internet-main,2
985,main-online-bonus-internet-vklad,2
986,main-archive-tariffs-main-archive,2
987,main-online-bonus-internet-main-rabota,2
988,main-online-tariffs-vklad,2
989,main-archive-online-main-rabota,2
990,main-tariffs-news-tariffs-news-archive,2
991,main-tariffs-bonus-internet-main,2
992,main-tariffs-bonus-rabota-internet,2
993,main-tariffs-archive-main-rabota,2
994,main-archive-main-archive-news,2
995,main-internet-rabota-online-internet-archive,2
996,main-rabota-bonus-rabota-online-bonus,2
997,main-rabota-bonus-rabota-bonus-archive,2
998,main-digital-bonus-archive,2
999,main-bonus-tariffs-news-internet,2
1000,main-internet-tariffs-vklad-internet,2
1001,main-rabota-news-archive-main,2
1002,main-internet-tariffs-main-rabota,2
1003,main-archive-internet-rabota-tariffs-rabota,2
1004,main-news-archive-tariffs-rabota,2
1005,main-internet-main-tariffs-rabota,2
1006,main-vklad-rabota-archive-tariffs,2
1007,main-tariffs-online-bonus-rabota,2
1008,main-bonus-vklad-internet-news,2
1009,main-internet-bonus-rabota-news,2
1010,main-archive-internet-archive-rabota-news,2
1011,main-online-rabota-vklad-internet,2
1012,main-archive-internet-archive-main,2
1013,main-internet-vklad-tariffs-bonus,2
1014,main-online-tariffs-archive-internet,2
1015,main-bonus-archive-vklad-archive,2
1016,main-tariffs-online-vklad-archive,2
1017,main-archive-tariffs-vklad-online,2
1018,main-bonus-internet-news-archive,2
1019,main-rabota-main-vklad-archive,2
1020,main-news-main-news-rabota,2
1021,main-online-bonus-online-tariffs,2
1022,main-bonus-vklad-archive-internet,2
1023,main-news-rabota-news-main,2
1024,main-vklad-rabota-online-vklad,2
1025,main-vklad-internet-news-archive-vklad,2
1026,main-vklad-online-main,2
1027,main-bonus-internet-archive-bonus,2
1028,main-archive-tariffs-news-vklad-archive,2
1029,main-internet-archive-main-news,2
1030,main-archive-online-internet-bonus,2
1031,main-news-main-rabota-tariffs,2
1032,main-news-bonus-internet-tariffs,2
1033,main-news-online-vklad-online,2
1034,main-bonus-internet-bonus-internet,2
1035,main-news-internet-bonus-tariffs,2
1036,main-rabota-bonus-internet-rabota-archive,2
1037,main-bonus-main-online-tariffs,2
1038,main-news-tariffs-online-archive,2
1039,main-tariffs-archive-rabota-online,2
1040,main-online-rabota-tariffs-bonus,2
1041,main-vklad-bonus-tariffs-rabota,2
1042,main-rabota-internet-bonus-rabota,2
1043,main-rabota-main-archive-main,2
1044,main-online-rabota-bonus-archive,2
1045,main-news-online-internet-archive,2
1046,main-bonus-tariffs-rabota-bonus,2
1047,main-rabota-digital-archive-digital,2
1048,main-news-archive-online-internet,2
1049,main-online-archive-rabota-online-news,2
1050,main-online-tariffs-archive,2
1051,main-internet-tariffs-vklad-news,2
1052,main-rabota-online-rabota-online-archive,2
1053,main-vklad-main-tariffs,2
1054,main-online-archive-main-news,2
1055,main-bonus-tariffs-bonus-rabota,2
1056,main-rabota-news-rabota-news,2
1057,main-bonus-archive-rabota-news-bonus-archive-internet,2
1058,main-news-rabota-internet-news,2
1059,main-news-internet-rabota-archive-bonus,2
1060,main-online-news-rabota-online,2
1061,main-news-main-vklad-tariffs,2
1062,main-tariffs-news-online-internet,2
1063,main-news-bonus-internet-online,2
1064,main-news-archive-internet-main-internet-bonus,2
1065,main-online-internet-tariffs-main,2
1066,main-archive-rabota-main-news-main,2
1067,main-tariffs-bonus-tariffs-rabota,2
1068,main-archive-internet-news-online,2
1069,main-archive-rabota-internet-bonus-rabota,2
1070,main-tariffs-rabota-main-internet,2
1071,main-internet-archive-online-vklad,2
1072,main-vklad-main-internet-rabota,2
1073,main-archive-main-news-main,2
1074,main-online-main-rabota-bonus,2
1075,main-vklad-tariffs-rabota-vklad,2
1076,main-tariffs-vklad-internet-tariffs,2
1077,main-rabota-internet-vklad-archive-rabota,2
1078,main-rabota-internet-rabota-tariffs,2
1079,main-news-online-main-archive,2
1080,main-tariffs-rabota-archive-news,2
1081,main-rabota-main-internet-archive,2
1082,main-rabota-news-tariffs-bonus,2
1083,main-online-internet-bonus-archive-tariffs,2
1084,main-bonus-main-bonus-rabota,2
1085,main-archive-main-rabota-bonus-main,2
1086,main-bonus-vklad-rabota-tariffs,2
1087,main-news-archive-rabota-internet,2
1088,main-news-online-tariffs-online-tariffs,2
1089,main-news-bonus-main-internet,2
1090,main-internet-rabota-news-rabota-archive-internet,2
1091,main-archive-main-vklad-internet,2
1092,main-vklad-bonus-news-archive,2
1093,main-archive-internet-news-rabota,2
1094,main-bonus-rabota-tariffs-main,2
1095,main-news-tariffs-online-rabota,2
1096,main-online-rabota-tariffs-main-bonus,2
1097,main-news-archive-internet-vklad,2
1098,main-rabota-vklad-archive-tariffs,2
1099,main-vklad-digital-archive,2
1100,main-news-internet-archive-news-internet,2
1101,main-archive-rabota-internet-news,2
1102,main-internet-rabota-tariffs-internet,2
1103,main-rabota-online-bonus-tariffs,2
1104,main-bonus-news-bonus-rabota-archive,2
1105,main-archive-online-bonus-rabota-bonus,2
1106,main-rabota-tariffs-online-main,2
1107,main-online-main-archive-main,2
1108,main-bonus-archive-main-vklad,2
1109,main-rabota-online-rabota-tariffs,2
1110,main-online-tariffs-bonus-archive,2
1111,main-rabota-internet-tariffs-bonus,2
1112,main-archive-rabota-bonus-main,2
1113,main-archive-news-digital,2
1114,main-vklad-tariffs-bonus-rabota-internet,2
1115,main-internet-archive-news-online,2
1116,main-bonus-internet-digital-tariffs,2
1117,main-main-archive-bonus-news,2
1118,main-internet-digital-internet,2
1119,main-vklad-rabota-internet-rabota-online,2
1120,main-rabota-online-bonus-archive,2
1121,main-news-bonus-internet-tariffs-rabota,2
1122,main-rabota-news-archive-tariffs,2
1123,main-archive-news-vklad-archive-online,2
1124,main-bonus-rabota-main-news-archive,2
1125,main-online-main-vklad-rabota,2
1126,main-online-main-bonus-rabota,2
1127,main-internet-rabota-online-vklad,2
1128,main-internet-archive-bonus-internet-news,2
1129,main-rabota-bonus-tariffs-digital,2
1130,main-news-archive-rabota-tariffs,2
1131,main-main-news-main-rabota-main,2
1132,main-bonus-rabota-internet-vklad,2
1133,main-news-archive-main-rabota,2
1134,main-internet-news-online-main,2
1135,main-vklad-archive-news-bonus,2
1136,main-bonus-rabota-archive-online,2
1137,main-rabota-archive-rabota-main,2
1138,main-archive-tariffs-rabota-bonus,2
1139,main-internet-rabota-internet-archive,2
1140,main-internet-news-archive-main,2
1141,main-rabota-vklad-online-rabota,2
1142,main-archive-news-online-archive,2
1143,main-archive-bonus-tariffs-archive-news,2
1144,main-news-main-news-vklad,2
1145,main-online-rabota-archive-vklad,2
1146,main-rabota-tariffs-online-rabota,2
1147,main-news-bonus-rabota-bonus-archive,2
1148,main-vklad-archive-tariffs-main,2
1149,main-internet-main-internet-rabota,2
1150,main-archive-news-vklad-online,2
1151,main-news-main-news-tariffs,2
1152,main-bonus-archive-internet-rabota-internet,2
1153,main-vklad-rabota-archive-main,2
1154,main-tariffs-news-archive-tariffs,2
1155,main-bonus-internet-tariffs-main,2
1156,main-internet-online-rabota-news,2
1157,main-digital-news-vklad,2
1158,main-online-bonus-news-rabota,2
1159,main-tariffs-archive-online-archive-main,2
1160,main-internet-news-tariffs-news,2
1161,main-bonus-main-tariffs-archive,2
1162,main-online-news-rabota-bonus-internet,2
1163,main-internet-archive-news-vklad-news,2
1164,main-vklad-bonus-news-internet-rabota,2
1165,main-news-rabota-news-archive-internet-bonus,2
1166,main-tariffs-bonus-archive-bonus,2
1167,main-rabota-archive-tariffs-internet,2
1168,main-archive-bonus-main-bonus,2
1169,main-rabota-online-internet-rabota,2
1170,main-online-bonus-tariffs-rabota-main,2
1171,main-online-rabota-bonus-internet,2
1172,main-archive-rabota-bonus-archive,2
1173,main-tariffs-main-bonus-archive-rabota-internet,2
1174,main-bonus-internet-tariffs-archive-rabota,2
1175,main-tariffs-archive-rabota-main-internet,2
1176,main-archive-main-internet-news,2
1177,main-rabota-news-tariffs-archive-main,2
1178,main-archive-news-rabota-online-news,2
1179,main-internet-main-internet-main,2
1180,main-online-tariffs-archive-online,2
1181,main-news-online-archive-main,2
1182,main-archive-news-main-news,2
1183,main-online-archive-online-main,2
1184,main-news-archive-vklad-archive,2
1185,main-online-rabota-tariffs-online,2
1186,main-rabota-internet-news-archive,2
1187,main-rabota-tariffs-online-bonus,2
1188,main-tariffs-bonus-tariffs-rabota-bonus,2
1189,main-rabota-bonus-internet-online,2
1190,main-news-bonus-tariffs-internet,2
1191,main-online-news-main-tariffs,2
1192,main-rabota-main-rabota-main-rabota,2
1193,main-archive-news-main-vklad,2
1194,main-tariffs-archive-main-bonus,2
1195,main-archive-bonus-online-main,2
1196,main-news-tariffs-rabota-internet,2
1197,main-internet-news-rabota-main-rabota,2
1198,main-bonus-online-main-bonus,2
1199,main-bonus-archive-online-news,2
1200,main-vklad-archive-tariffs-internet,2
1201,main-rabota-tariffs-internet-rabota,2
1202,main-internet-rabota-bonus-main,2
1203,main-internet-archive-main-archive,2
1204,main-rabota-tariffs-internet-archive,2
1205,main-bonus-tariffs-internet-online,2
1206,main-rabota-online-rabota-news,2
1207,main-vklad-rabota-bonus-internet,2
1208,main-internet-bonus-internet-archive,2
1209,main-online-archive-internet-vklad-internet,2
1210,main-main-online-archive,2
1211,main-archive-bonus-archive-bonus,2
1212,main-rabota-archive-vklad-main,2
1213,main-vklad-internet-tariffs-news,2
1214,main-online-news-internet-rabota,2
1215,main-online-vklad-rabota-archive,2
1216,main-rabota-bonus-news-archive,2
1217,main-news-archive-news-tariffs,2
1218,main-online-archive-rabota-internet,2
1219,main-news-internet-rabota-bonus-news,2
1220,main-archive-news-vklad-archive,2
1221,main-archive-news-bonus-archive,2
1222,main-rabota-vklad-rabota-news-archive,2
1223,main-internet-tariffs-bonus-archive-tariffs,2
1224,main-tariffs-bonus-archive-rabota-internet,2
1225,main-online-archive-bonus-internet,2
1226,main-archive-online-internet-archive,2
1227,main-archive-news-archive-vklad,2
1228,main-tariffs-digital-bonus,2
1229,main-online-bonus-internet-news-archive,2
1230,main-rabota-news-vklad-news,2
1231,main-news-bonus-online-news-online,2
1232,main-main-bonus-rabota,2
1233,main-tariffs-rabota-main-bonus,2
1234,main-archive-news-internet-tariffs,2
1235,main-digital-online-news,2
1236,main-archive-internet-tariffs-rabota,2
1237,main-bonus-news-internet-rabota,2
1238,main-tariffs-rabota-vklad-internet,2
1239,main-rabota-bonus-rabota-archive,2
1240,main-rabota-digital-news,2
1241,main-bonus-digital-online,2
1242,main-digital-main-bonus,2
1243,main-news-archive-main-vklad-online,2
1244,main-bonus-news-archive-bonus,2
1245,main-archive-rabota-internet-online,2
1246,main-archive-bonus-archive-tariffs-bonus,2
1247,main-rabota-online-archive-rabota,2
1248,main-archive-internet-bonus-internet-online-rabota,2
1249,main-vklad-rabota-tariffs-internet,2
1250,main-tariffs-rabota-internet-archive,2
1251,main-rabota-main-online-archive,2
1252,main-rabota-internet-archive-online,2
1253,main-bonus-archive-news-archive-internet,2
1254,main-tariffs-archive-internet-news-bonus,2
1255,main-internet-rabota-tariffs-online,2
1256,main-rabota-digital-tariffs,2
1257,main-news-vklad-archive-internet-rabota,2
1258,main-digital-main-news,2
1259,main-tariffs-main-archive-internet,2
1260,main-internet-tariffs-internet-rabota,2
1261,main-bonus-rabota-archive-internet-tariffs,2
1262,main-online-rabota-vklad-rabota-archive,2
1263,main-internet-news-online-rabota-archive,2
