,route,cnt_total
4621,main-bonus-main-digital-internet-main-internet-news-vklad,1
4622,main-archive-news-archive-tariffs-bonus,1
4623,main-tariffs-rabota-tariffs-main-rabota-news-tariffs-main-archive-news-archive-news-bonus-archive,1
4624,main-news-bonus-main-news,1
4625,main-internet-bonus-internet-rabota-bonus,1
4626,main-news-vklad-internet-bonus-news-archive,1
4627,main-archive-bonus-main-internet-news-rabota,1
4628,main-archive-news-tariffs-bonus-online-news-archive-internet-digital,1
4629,main-tariffs-online-rabota-tariffs-main-vklad-archive-rabota-tariffs-rabota,1
4630,main-news-internet-rabota-online-bonus-news,1
4631,main-online-vklad-main-internet,1
4632,main-tariffs-bonus-digital-bonus,1
4633,main-rabota-digital-main-archive-bonus-tariffs,1
4634,main-rabota-main-tariffs-online-main-rabota-vklad-main,1
4635,main-bonus-internet-archive-rabota-internet-bonus-rabota-tariffs-bonus-vklad-main-vklad-tariffs-news-vklad-archive-vklad,1
4636,main-rabota-tariffs-main-bonus,1
4637,main-archive-rabota-tariffs-archive-rabota-archive,1
4638,main-tariffs-news-tariffs-archive,1
4639,main-bonus-rabota-main-bonus-main-archive-rabota-vklad,1
4640,main-vklad-online-internet-bonus-vklad,1
4641,main-archive-news-main-bonus-main-news,1
4642,main-bonus-vklad-news-archive-online,1
4643,main-internet-archive-bonus-news-online-news-rabota-internet-online-internet-news-archive-tariffs-rabota-news-archive-main-vklad-tariffs-archive-bonus-rabota-digital-archive-vklad-internet-tariffs-archive-vklad-tariffs-online-rabota-tariffs-rabota-news-archive-internet-archive-news-rabota-main-archive-rabota-bonus-archive-tariffs,1
4644,main-internet-vklad-news-archive-rabota-internet-tariffs-archive-rabota-tariffs-online-bonus-main-archive-tariffs-bonus-news,1
4645,main-news-rabota-internet-tariffs-bonus-archive-internet-online,1
4646,main-archive-main-news-internet-vklad-main-internet-bonus,1
4647,main-news-internet-bonus-news-vklad-rabota-archive-rabota-archive-bonus-tariffs-bonus-online-archive-bonus-archive-vklad-archive-internet-archive-rabota-tariffs,1
4648,main-internet-bonus-vklad-tariffs-rabota,1
4649,main-bonus-archive-internet-digital-archive-internet-main-bonus-rabota-internet-news-vklad,1
4650,main-tariffs-bonus-rabota-vklad-tariffs-online-tariffs-internet-archive,1
4651,main-bonus-news-bonus-rabota-internet-rabota-archive-internet-archive-news-tariffs-vklad-news-bonus,1
4652,main-tariffs-news-internet-main-news-bonus,1
4653,main-news-rabota-tariffs-internet-archive-rabota-internet-rabota,1
4654,main-internet-bonus-archive-main-archive-news,1
4655,main-bonus-archive-bonus-main-online-internet,1
4656,main-archive-bonus-internet-main-internet-rabota-vklad-online-vklad-news-archive-news-rabota-tariffs-vklad,1
4657,main-archive-bonus-archive-news-archive-vklad-main,1
4658,main-tariffs-bonus-main-news-bonus-main,1
4659,main-rabota-internet-news-tariffs-archive-main-archive,1
4660,main-bonus-vklad-news-tariffs-online-news-archive-news-rabota,1
4661,main-news-vklad-news-online-archive,1
4662,main-internet-bonus-digital-online-news,1
4663,main-news-main-internet-bonus-online-main-internet,1
4664,main-news-bonus-vklad-bonus-main-internet-bonus-archive-tariffs,1
4665,main-rabota-bonus-rabota-online,1
4666,main-vklad-internet-main-internet-vklad-news,1
4667,main-online-rabota-tariffs-rabota-archive-bonus-vklad-news-archive-rabota-news-archive-internet-archive,1
4668,main-archive-bonus-main-archive-tariffs-archive-bonus-news-tariffs-archive-main-news-vklad-bonus-online-main-bonus,1
4669,main-internet-tariffs-rabota-tariffs-online-main-bonus-rabota-bonus-rabota-news-online,1
4670,main-bonus-main-bonus-internet,1
4671,main-vklad-main-rabota-vklad-news-archive-rabota-news-tariffs-rabota-archive-internet-main,1
4672,main-tariffs-archive-internet-digital-internet-vklad,1
4673,main-bonus-internet-rabota-tariffs-bonus-rabota-online-internet-archive,1
4674,main-archive-online-internet-rabota-internet-tariffs-internet,1
4675,main-archive-internet-main-news-bonus-news-rabota-bonus-vklad-tariffs-main,1
4676,main-bonus-tariffs-vklad-bonus-online-news-rabota-online-rabota,1
4677,main-rabota-bonus-archive-online-tariffs-vklad,1
4678,main-news-bonus-vklad-internet-main-rabota-main-tariffs-vklad,1
4679,main-bonus-tariffs-news-main-archive-main-archive-internet-main-online-archive-internet-archive,1
4680,main-rabota-news-rabota-archive-bonus-news-internet-archive-digital-vklad-archive-rabota-archive-tariffs-bonus-internet-tariffs,1
4681,main-tariffs-news-online-internet-rabota-vklad-rabota,1
4682,main-archive-online-vklad-tariffs-rabota-tariffs-news-vklad-bonus-online-internet-vklad-online-archive-internet,1
4683,main-archive-internet-bonus-rabota-internet,1
4684,main-internet-archive-news-archive-news-tariffs-internet-tariffs-rabota,1
4685,main-rabota-bonus-online-internet-news,1
4686,main-rabota-bonus-rabota-online-news-tariffs-vklad-rabota-tariffs-main-online,1
4687,main-internet-tariffs-internet-bonus,1
4688,main-tariffs-online-news-rabota-tariffs-online,1
4689,main-internet-news-internet-bonus-vklad-news,1
4690,main-archive-internet-online-rabota-vklad-internet-archive-tariffs-news,1
4691,main-rabota-archive-rabota-news-online-main-archive-main-rabota-tariffs-internet-archive-bonus-rabota-tariffs,1
4692,main-news-archive-news-rabota-internet-archive-online-bonus-tariffs,1
4693,main-archive-rabota-tariffs-bonus-rabota,1
4694,main-online-internet-main-online-rabota-digital,1
4695,main-tariffs-online-main-vklad-rabota,1
4696,main-rabota-internet-main-bonus-news-rabota-internet-bonus-archive-rabota-tariffs-archive-bonus-online-bonus-main-online-news-tariffs-bonus-rabota,1
4697,main-vklad-news-archive-rabota-archive-vklad,1
4698,main-archive-tariffs-online-main-internet-news-main-bonus-rabota-internet-rabota-archive-online-rabota-archive-tariffs-vklad-tariffs-bonus-tariffs-digital-news-tariffs-news-archive,1
4699,main-online-news-vklad-archive,1
4700,main-archive-vklad-internet-main-internet,1
4701,main-archive-online-main-news-internet-online-bonus-tariffs-bonus-rabota-bonus,1
4702,main-rabota-news-bonus-main-online,1
4703,main-rabota-main-archive-main-news-archive-news-main,1
4704,main-bonus-news-rabota-news-tariffs-internet-news-internet-archive-bonus-internet,1
4705,main-internet-vklad-archive-tariffs-archive,1
4706,main-archive-online-tariffs-bonus-vklad-tariffs-bonus-rabota-online-archive-rabota-tariffs-bonus-news-internet-archive-news,1
4707,main-archive-main-rabota-archive-news-main-bonus-tariffs-archive-internet-vklad-rabota-tariffs-internet-tariffs-bonus-main,1
4708,main-news-archive-rabota-tariffs-rabota-archive-online-rabota-news-internet-tariffs-internet-main,1
4709,main-archive-internet-main-rabota-archive-rabota-bonus-rabota-tariffs-internet-vklad-main-vklad-bonus-archive,1
4710,main-vklad-bonus-news-internet-archive-tariffs-bonus-tariffs-internet-archive,1
4711,main-internet-main-main,1
4712,main-internet-bonus-archive-online-rabota-online-rabota-archive-bonus-online-digital,1
4713,main-rabota-main-internet-vklad-archive-bonus-main-bonus-tariffs-archive-news-bonus-internet-rabota-vklad-news-vklad,1
4714,main-bonus-internet-vklad-main,1
4715,main-news-rabota-internet-online-main-archive-online-archive-internet-online-vklad-internet-news-archive-internet-news-tariffs-bonus-rabota,1
4716,main-bonus-news-rabota-internet-main-rabota-archive-main-news-archive-tariffs,1
4717,main-online-bonus-internet-main-news-archive,1
4718,main-news-tariffs-rabota-tariffs-news,1
4719,main-tariffs-archive-digital-internet,1
4720,main-archive-online-archive-vklad-archive-internet,1
4721,main-online-tariffs-news-archive-vklad-online-vklad-bonus,1
4722,main-archive-news-bonus-news-tariffs-online-bonus,1
4723,main-archive-rabota-archive-online-news-tariffs-news-vklad-bonus-internet-vklad,1
4724,main-tariffs-vklad-bonus-internet,1
4725,main-news-internet-vklad-tariffs-online-news-online-rabota-archive-vklad-archive-bonus-rabota,1
4726,main-bonus-archive-online-news-main-internet-bonus-news,1
4727,main-bonus-internet-rabota-internet-bonus,1
4728,main-news-archive-internet-archive,1
4729,main-archive-online-internet-archive-main,1
4730,main-tariffs-news-archive-internet-archive,1
4731,main-vklad-rabota-tariffs-bonus-online-main-archive-bonus-main-archive-rabota-bonus-archive-bonus-tariffs-archive-rabota,1
4732,main-archive-main-archive-internet-tariffs-news-rabota-online-tariffs-online-rabota-tariffs-bonus,1
4733,main-internet-tariffs-news-rabota-archive-tariffs-internet-bonus-rabota-main-news,1
4734,main-archive-vklad-main-internet-main-news-rabota-news-internet-rabota-tariffs-main-bonus-archive-tariffs-internet-online-archive-news-rabota,1
4735,main-news-tariffs-archive-news-archive-news-main-bonus-vklad-rabota-news-vklad,1
4736,main-internet-archive-tariffs-archive-online,1
4737,main-internet-news-archive-news,1
4738,main-internet-rabota-vklad-bonus,1
4739,main-archive-internet-rabota-bonus-main-rabota-internet-news-rabota,1
4740,main-online-archive-digital-bonus-rabota-online-news-rabota,1
4741,main-bonus-archive-rabota-bonus-news-internet-news-bonus-internet,1
4742,main-online-vklad-rabota-digital-news-bonus-rabota-bonus-online,1
4743,main-tariffs-bonus-archive-tariffs-internet-bonus-online,1
4744,main-bonus-rabota-tariffs-bonus,1
4745,main-rabota-news-internet-rabota-online-main-news-internet-main-internet-main-tariffs,1
4746,main-internet-archive-news-internet-vklad-online-bonus,1
4747,main-online-rabota-internet-tariffs-archive-tariffs-news-archive-internet-vklad,1
4748,main-vklad-archive-main-archive-vklad-archive-bonus-internet,1
4749,main-archive-rabota-main-internet-bonus,1
4750,main-internet-rabota-news-tariffs-online-bonus-tariffs,1
4751,main-internet-tariffs-vklad-news-archive-rabota-archive-rabota,1
4752,main-online-rabota-digital-online-internet-vklad-tariffs-internet,1
4753,main-online-rabota-bonus-rabota-news-archive-internet-archive-rabota,1
4754,main-archive-main-digital-bonus,1
4755,main-internet-tariffs-rabota-main-archive-rabota-internet,1
4756,main-internet-bonus-internet-digital,1
4757,main-bonus-archive-bonus-online,1
4758,main-rabota-tariffs-news-online-archive-internet-news-rabota-internet-rabota-tariffs-rabota-vklad-archive-news-main-bonus-rabota,1
4759,main-online-internet-online-rabota-digital-bonus-news-bonus-rabota,1
4760,main-archive-rabota-news-online-archive-internet,1
4761,main-vklad-rabota-archive-vklad-internet-archive-news-bonus,1
4762,main-bonus-main-online-vklad-internet-tariffs-rabota-internet-archive-news-tariffs-rabota-news-rabota-archive-vklad-main-tariffs-archive,1
4763,main-internet-main-rabota-internet-news-bonus-rabota,1
4764,main-news-archive-internet-online-rabota-online-vklad-rabota-archive-rabota-vklad-online-vklad-rabota-news-tariffs-main-internet-tariffs-online-tariffs-bonus-rabota-tariffs,1
4765,main-archive-tariffs-archive-rabota-bonus-internet-tariffs-bonus-vklad-bonus,1
4766,main-bonus-vklad-news-vklad-archive-main-archive-main-rabota-archive,1
4767,main-news-bonus-main-internet-bonus-archive-rabota-internet-digital-online-internet,1
4768,main-bonus-archive-internet-online-news-bonus-tariffs-bonus-main-tariffs-vklad-archive-vklad,1
4769,main-tariffs-news-rabota-main-internet-vklad-rabota-online-archive-news-archive-internet-main-tariffs-archive-tariffs-archive-bonus-internet-news-bonus-main-archive-internet-online,1
4770,main-online-vklad-bonus-tariffs-news-internet,1
4771,main-online-rabota-archive-online-digital-rabota-tariffs,1
4772,main-internet-tariffs-news-bonus,1
4773,main-archive-news-archive-bonus-tariffs-rabota-archive-rabota,1
4774,main-bonus-tariffs-rabota-online-digital-rabota-tariffs-bonus-internet-online-archive-rabota-archive-internet-rabota-online,1
4775,main-rabota-vklad-rabota-news-archive-online-bonus-main,1
4776,main-archive-internet-news-main-tariffs-archive,1
4777,main-bonus-online-rabota-vklad-archive-bonus-archive,1
4778,main-archive-news-archive-news-bonus,1
4779,main-vklad-tariffs-archive-digital,1
4780,main-bonus-online-internet-rabota,1
4781,main-rabota-tariffs-vklad-archive-rabota,1
4782,main-vklad-rabota-archive-news-online-news-internet-archive-internet,1
4783,main-online-vklad-news-internet-bonus-online-rabota,1
4784,main-vklad-rabota-main-main-tariffs-news-rabota-digital-online-tariffs-main-bonus-main-internet-main,1
4785,main-news-archive-rabota-vklad-news-bonus-online-vklad-digital-online-internet-archive-rabota,1
4786,main-internet-news-online-bonus-tariffs-vklad-internet-bonus-internet-rabota-news-rabota-archive-tariffs-archive-internet,1
4787,main-news-main-rabota-main-tariffs-bonus-tariffs-rabota-online-vklad-rabota,1
4788,main-internet-news-bonus-rabota-news,1
4789,main-bonus-internet-online-archive-tariffs-bonus-archive-news-main-news,1
4790,main-online-vklad-news-main,1
4791,main-news-online-archive-main-bonus-tariffs-rabota-vklad-main-vklad-rabota-bonus-online-rabota-online-internet-main-digital-news-internet-news-online-archive-vklad-bonus-rabota-digital-internet,1
4792,main-online-rabota-news-archive-online-archive-online-archive,1
4793,main-archive-main-tariffs-vklad-rabota-main-rabota-news,1
4794,main-tariffs-internet-news-rabota,1
4795,main-tariffs-digital-internet-rabota,1
4796,main-rabota-archive-main-bonus-main-internet-news-archive-online,1
4797,main-online-internet-main-tariffs-archive,1
4798,main-news-tariffs-internet-bonus-main-internet,1
4799,main-rabota-main-bonus-internet-tariffs-vklad-bonus-online-rabota-bonus-online-tariffs-online-bonus-tariffs-bonus-internet-online-news-rabota,1
4800,main-online-archive-tariffs-rabota-main-tariffs-news-vklad,1
4801,main-tariffs-archive-tariffs-archive-vklad-archive-vklad,1
4802,main-news-internet-rabota-internet-archive-vklad-bonus-archive-vklad-rabota-archive-online-main-news-rabota-main-vklad-rabota-vklad-archive-online,1
4803,main-tariffs-news-tariffs-internet-vklad-news-online-vklad,1
4804,main-vklad-news-main-main-rabota-bonus-online-tariffs-vklad-main,1
4805,main-news-rabota-bonus-archive-main-bonus-archive-rabota-news,1
4806,main-bonus-news-online-archive-bonus-rabota-archive,1
4807,main-archive-rabota-news-bonus-tariffs-bonus-rabota-tariffs-bonus-vklad-news-main-internet-main-rabota-main-news-tariffs-archive-vklad-internet-vklad-internet-bonus-online-internet-rabota-news-internet-tariffs,1
4808,main-archive-vklad-rabota-main-archive-internet-tariffs-archive-main-vklad-rabota-online-rabota-bonus-tariffs-main,1
4809,main-vklad-tariffs-vklad-main-news-internet-archive-online-news-tariffs,1
4810,main-rabota-archive-rabota-tariffs-bonus-internet-archive-tariffs-online-bonus-internet-tariffs-archive-digital-rabota-tariffs-internet-vklad-archive-main-tariffs-bonus-rabota-bonus,1
4811,main-tariffs-internet-bonus-main-archive-rabota,1
4812,main-rabota-news-internet-news-rabota-internet-bonus-internet-bonus-archive,1
4813,main-main-news-internet-news,1
4814,main-archive-internet-tariffs-vklad-internet,1
4815,main-vklad-internet-bonus-rabota-bonus-internet-archive-digital-archive-tariffs-main,1
4816,main-news-internet-online-rabota-internet-archive-online-vklad-news-vklad-news-archive-bonus-archive-news-online,1
4817,main-digital-rabota-internet-archive-internet,1
4818,main-news-archive-tariffs-news-online-bonus-tariffs,1
4819,main-news-archive-online-rabota-archive-rabota-main-news-internet-rabota-online-news-archive-bonus-news-bonus-digital-rabota-internet-main-online-news-online-tariffs-internet-news-archive-main-bonus-rabota-archive,1
4820,main-archive-news-internet-archive-news-tariffs-archive,1
4821,main-vklad-online-bonus-archive-news-archive-rabota,1
4822,main-vklad-archive-online-rabota-internet-bonus-news,1
4823,main-archive-rabota-tariffs-news-bonus-internet-vklad-online-internet-main-news-tariffs-news-archive-online-tariffs-archive-tariffs-rabota,1
4824,main-news-vklad-online-archive-news-internet-rabota-internet-online-internet,1
4825,main-online-archive-rabota-bonus,1
4826,main-news-online-bonus-archive-rabota-bonus-internet,1
4827,main-online-main-tariffs-vklad-bonus,1
4828,main-news-bonus-main-bonus-news,1
4829,main-online-rabota-archive-news-main-archive-rabota-bonus-tariffs-online-tariffs-online-news-internet-online-rabota-bonus-news-archive-news-archive-bonus-news-vklad-main-tariffs-rabota-main-rabota-online-internet-vklad-internet,1
4830,main-archive-tariffs-vklad-tariffs,1
4831,main-bonus-online-archive-online-news-rabota-main-internet-vklad,1
4832,main-online-news-main-internet-news-bonus-internet,1
